Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27/6/2007,1.244,0.086,237.590,5.200,0.000,1.000,17.000
1/12/2007,0.310,0.084,240.820,1.200,0.000,0.000,0.000
9/12/2007,0.310,0.084,238.300,1.400,0.000,0.000,0.000
11/8/2008,0.082,0.000,241.970,0.200,0.000,0.000,1.000
30/5/2008,1.486,0.096,240.160,6.200,0.000,2.000,18.000
21/8/2007,0.210,0.138,240.290,1.000,0.000,0.000,0.000
8/12/2008,1.160,0.078,243.660,4.800,0.000,0.000,0.000
25/2/2007,0.292,0.098,242.180,1.200,0.000,0.000,0.000
25/5/2007,3.718,0.194,230.310,16.000,41.000,0.000,0.000
14/7/2008,1.230,0.502,239.900,5.400,0.000,0.000,12.000
31/5/2008,0.568,0.218,239.930,2.800,0.000,0.000,1.000
10/10/2008,1.412,0.112,239.630,5.800,0.000,0.000,18.000
22/2/2007,0.364,0.000,241.390,1.600,0.000,0.000,0.000
17/3/2007,1.980,0.198,234.460,8.400,0.000,1.000,0.000
1/4/2008,2.266,0.366,245.220,9.400,0.000,2.000,18.000
20/11/2007,0.418,0.202,246.220,1.800,0.000,0.000,0.000
31/10/2007,0.312,0.094,236.540,1.400,0.000,0.000,0.000
15/6/2008,1.336,0.110,241.200,5.400,0.000,1.000,18.000
30/4/2007,0.232,0.078,234.570,1.000,0.000,0.000,0.000
31/1/2008,0.478,0.062,243.300,2.200,0.000,0.000,0.000
7/4/2008,0.264,0.000,243.720,1.000,0.000,0.000,1.000
24/6/2008,1.380,0.176,235.600,5.800,0.000,1.000,18.000
12/5/2007,1.932,0.344,235.050,8.200,0.000,0.000,17.000
31/3/2008,1.436,0.108,244.100,5.800,0.000,0.000,18.000
12/5/2007,0.152,0.000,235.270,0.600,0.000,0.000,0.000
5/4/2008,0.378,0.112,239.860,1.600,0.000,0.000,1.000
23/11/2007,0.222,0.000,241.650,1.000,0.000,0.000,0.000
9/11/2007,1.526,0.058,237.750,6.400,0.000,1.000,0.000
19/3/2007,1.378,0.068,239.770,5.800,0.000,0.000,0.000
20/9/2008,0.958,0.122,241.850,4.000,0.000,0.000,1.000
28/11/2008,0.234,0.046,243.320,1.000,0.000,0.000,0.000
23/10/2008,1.436,0.046,241.380,5.800,0.000,0.000,18.000
20/8/2007,1.664,0.056,240.500,7.200,0.000,25.000,0.000
19/4/2007,0.188,0.062,241.970,1.000,0.000,0.000,0.000
24/6/2007,1.288,0.090,241.310,5.200,0.000,0.000,18.000
31/10/2007,0.206,0.000,241.820,0.800,0.000,0.000,0.000
29/2/2008,0.222,0.000,241.940,0.800,0.000,0.000,0.000
23/10/2008,0.650,0.082,239.810,3.000,0.000,0.000,1.000
19/1/2007,1.186,0.000,234.760,5.000,0.000,0.000,0.000
1/11/2007,0.204,0.000,241.680,0.800,0.000,0.000,0.000
23/7/2007,0.286,0.186,237.080,1.400,0.000,0.000,0.000
7/1/2007,6.686,0.164,233.410,28.600,36.000,36.000,16.000
7/9/2007,1.224,0.092,234.380,5.200,0.000,0.000,17.000
5/2/2007,1.394,0.106,238.470,5.800,0.000,0.000,17.000
4/8/2007,1.422,0.208,235.510,6.000,0.000,0.000,17.000
10/11/2008,0.758,0.182,242.920,3.200,1.000,0.000,0.000
15/4/2008,3.894,0.398,235.570,16.800,37.000,2.000,18.000
5/10/2007,1.988,0.000,237.440,8.400,0.000,0.000,18.000
21/1/2007,3.828,0.362,235.800,16.200,38.000,1.000,17.000
17/6/2008,0.110,0.000,239.870,0.800,0.000,0.000,1.000
8/1/2008,2.558,0.052,236.560,10.800,1.000,3.000,17.000
3/12/2007,1.362,0.086,240.870,5.600,0.000,0.000,18.000
23/6/2007,0.138,0.000,241.820,0.600,0.000,0.000,0.000
17/7/2008,0.276,0.124,240.890,1.400,0.000,0.000,1.000
29/6/2008,0.304,0.172,237.980,1.400,0.000,2.000,1.000
18/5/2008,1.050,0.000,241.450,4.400,0.000,3.000,0.000
9/8/2008,0.244,0.244,241.190,1.400,0.000,2.000,1.000
31/10/2007,1.834,0.074,239.240,7.600,0.000,1.000,17.000
8/7/2007,0.226,0.000,239.870,1.000,1.000,0.000,0.000
10/9/2007,0.196,0.120,242.430,1.000,0.000,1.000,0.000
4/3/2008,0.468,0.060,241.630,2.200,0.000,0.000,0.000
1/7/2008,0.478,0.346,239.730,2.600,0.000,1.000,1.000
17/12/2006,0.424,0.126,246.260,2.600,0.000,0.000,0.000
22/9/2008,0.156,0.000,241.100,0.600,0.000,0.000,0.000
21/7/2008,0.252,0.118,243.390,1.200,0.000,0.000,1.000
26/6/2008,1.168,0.000,236.360,4.800,0.000,0.000,18.000
15/8/2007,2.020,0.178,236.990,8.400,0.000,3.000,17.000
8/5/2007,1.412,0.056,235.780,6.000,0.000,1.000,17.000
1/4/2008,4.128,0.090,237.330,17.400,0.000,37.000,18.000
1/12/2007,0.320,0.094,243.420,1.400,0.000,0.000,0.000
28/2/2008,0.210,0.000,238.020,0.800,0.000,0.000,0.000
22/3/2007,0.692,0.150,244.140,2.800,0.000,0.000,0.000
6/7/2007,0.264,0.088,242.090,1.200,0.000,0.000,0.000
7/4/2008,0.352,0.000,243.510,1.600,0.000,0.000,1.000
9/11/2008,0.508,0.340,241.380,2.400,0.000,1.000,0.000
11/12/2007,1.658,0.166,246.200,6.600,0.000,0.000,19.000
1/5/2007,3.606,0.154,234.200,15.400,36.000,0.000,16.000
18/1/2008,0.324,0.050,242.450,1.400,0.000,0.000,0.000
6/3/2008,2.264,0.052,236.410,9.400,0.000,0.000,17.000
29/1/2007,1.742,0.000,236.730,7.200,0.000,0.000,17.000
5/10/2007,0.280,0.000,237.590,1.200,0.000,0.000,0.000
25/6/2008,0.206,0.084,237.890,0.800,0.000,0.000,1.000
28/1/2007,2.522,0.064,236.070,10.600,0.000,0.000,0.000
10/1/2007,1.948,0.196,235.860,8.400,0.000,1.000,17.000
18/6/2008,0.844,0.098,240.990,3.400,0.000,0.000,12.000
16/12/2007,0.722,0.240,247.230,3.000,0.000,2.000,0.000
2/2/2007,0.338,0.116,242.170,1.600,0.000,0.000,0.000
10/5/2008,0.658,0.288,239.640,3.400,1.000,0.000,0.000
21/1/2007,0.576,0.000,242.200,2.400,0.000,0.000,0.000
23/6/2007,0.290,0.226,239.370,1.400,0.000,0.000,0.000
22/1/2007,1.788,0.164,239.930,7.400,2.000,0.000,17.000
2/4/2008,0.424,0.118,237.860,2.000,0.000,0.000,0.000
6/5/2007,1.268,0.086,235.030,5.400,0.000,1.000,17.000
25/1/2008,0.376,0.000,237.690,1.600,0.000,0.000,0.000
9/1/2008,1.548,0.128,242.510,6.400,0.000,0.000,18.000
19/3/2008,0.256,0.000,246.680,1.000,0.000,0.000,0.000
6/12/2008,2.958,0.132,241.100,12.400,0.000,0.000,18.000
30/9/2007,0.402,0.216,241.770,1.800,0.000,0.000,0.000
6/5/2007,0.132,0.000,236.780,0.600,0.000,0.000,0.000
15/8/2007,0.184,0.118,243.510,0.800,0.000,0.000,0.000
3/7/2008,1.818,0.228,239.730,7.600,1.000,1.000,18.000
1/11/2007,0.224,0.000,241.370,1.000,0.000,0.000,0.000
27/1/2007,0.394,0.244,243.370,1.800,0.000,0.000,0.000
9/6/2007,1.348,0.060,239.570,5.600,0.000,0.000,18.000
22/8/2008,0.080,0.000,240.030,0.200,0.000,0.000,1.000
20/4/2008,1.452,0.134,241.110,6.000,0.000,0.000,18.000
1/10/2007,0.312,0.054,240.940,1.400,0.000,0.000,0.000
8/6/2008,0.236,0.106,243.290,1.000,0.000,2.000,1.000
8/5/2007,1.376,0.056,235.540,5.800,0.000,0.000,17.000
14/6/2007,1.262,0.262,242.640,5.200,0.000,2.000,0.000
28/3/2008,0.332,0.116,244.550,1.400,0.000,1.000,0.000
5/7/2007,1.226,0.074,236.940,5.200,0.000,1.000,17.000
8/6/2008,1.826,0.082,238.880,7.600,0.000,0.000,18.000
29/1/2008,2.670,0.178,238.890,11.200,0.000,2.000,0.000
30/4/2008,1.510,0.212,242.560,6.200,0.000,0.000,18.000
4/12/2008,0.344,0.000,244.630,1.400,0.000,0.000,0.000
25/2/2008,0.210,0.000,237.730,0.800,0.000,0.000,0.000
11/11/2008,2.676,0.156,238.750,11.200,1.000,0.000,17.000
11/3/2007,6.938,0.082,234.150,29.600,38.000,72.000,0.000
6/10/2007,3.286,0.302,234.670,14.000,0.000,0.000,17.000
19/3/2007,1.522,0.108,244.350,6.200,0.000,0.000,18.000
6/3/2007,2.378,0.174,235.800,10.000,0.000,1.000,17.000
20/11/2007,0.218,0.000,240.730,1.000,0.000,0.000,0.000
21/11/2007,1.558,0.066,236.470,6.600,0.000,0.000,0.000
25/6/2007,3.528,0.482,236.450,15.800,22.000,19.000,0.000
26/8/2007,0.210,0.142,242.120,1.000,0.000,0.000,0.000
24/1/2007,0.890,0.204,244.720,3.800,0.000,0.000,0.000
28/3/2008,5.254,0.220,239.770,22.000,0.000,0.000,18.000
9/6/2007,0.386,0.244,242.260,1.800,0.000,1.000,0.000
14/9/2008,0.996,0.248,234.290,4.600,0.000,1.000,1.000
1/8/2007,0.144,0.000,237.150,0.600,0.000,0.000,0.000
14/9/2007,0.120,0.000,238.920,0.600,0.000,0.000,0.000
28/2/2007,0.218,0.000,241.770,0.800,0.000,0.000,0.000
12/11/2007,0.558,0.048,235.230,2.400,0.000,0.000,0.000
20/7/2007,0.366,0.316,236.040,2.000,0.000,1.000,0.000
18/8/2008,0.252,0.254,240.500,1.400,0.000,0.000,0.000
19/6/2007,1.506,0.084,235.890,7.800,24.000,0.000,0.000
23/6/2008,1.142,0.346,240.860,6.200,0.000,0.000,0.000
2/4/2008,0.222,0.000,240.190,1.000,0.000,0.000,0.000
8/2/2007,0.222,0.000,242.400,1.000,0.000,0.000,0.000
10/12/2007,0.612,0.166,239.870,2.800,0.000,1.000,0.000
22/2/2007,2.264,0.050,239.260,9.400,0.000,0.000,0.000
15/1/2007,2.584,0.460,237.330,11.200,0.000,0.000,17.000
29/9/2008,0.424,0.230,239.500,2.000,0.000,0.000,0.000
19/3/2008,1.326,0.000,241.350,5.400,0.000,0.000,18.000
27/7/2008,3.570,0.140,236.620,15.000,38.000,0.000,18.000
13/3/2007,0.426,0.248,242.870,2.000,0.000,1.000,0.000
16/8/2008,0.082,0.000,241.800,0.200,0.000,0.000,0.000
17/6/2008,0.154,0.000,240.130,0.600,0.000,0.000,1.000
7/7/2007,0.550,0.398,241.160,2.800,0.000,0.000,0.000
3/12/2008,0.422,0.168,241.070,1.800,0.000,1.000,0.000
3/5/2007,1.140,0.000,236.030,4.800,0.000,0.000,17.000
4/9/2007,1.834,0.340,238.800,7.800,0.000,1.000,18.000
23/7/2008,0.340,0.234,239.020,1.600,0.000,1.000,0.000
5/4/2007,1.424,0.056,241.940,5.800,0.000,0.000,18.000
31/8/2008,1.642,0.212,240.520,6.800,1.000,0.000,19.000
19/5/2007,0.220,0.000,235.140,1.000,0.000,0.000,0.000
18/4/2008,0.278,0.000,242.110,1.200,0.000,0.000,1.000
18/7/2008,1.226,0.000,239.050,5.000,0.000,0.000,18.000
10/10/2008,1.702,0.100,237.310,7.200,0.000,0.000,18.000
7/1/2007,0.350,0.194,244.500,1.600,0.000,0.000,0.000
28/8/2008,0.180,0.160,244.020,1.000,0.000,0.000,1.000
8/8/2008,0.172,0.148,239.240,0.800,0.000,0.000,1.000
8/2/2007,0.640,0.098,247.700,2.600,0.000,0.000,0.000
24/9/2007,1.872,0.200,236.020,8.000,0.000,1.000,17.000
26/1/2008,1.506,0.000,240.840,6.200,1.000,0.000,18.000
9/11/2008,5.076,0.272,231.280,21.800,36.000,0.000,16.000
4/12/2008,2.334,0.000,238.510,9.800,0.000,0.000,0.000
23/11/2008,5.998,0.250,233.860,25.600,37.000,32.000,17.000
6/3/2007,0.268,0.000,244.090,1.200,0.000,0.000,0.000
3/11/2008,1.304,0.060,237.770,5.400,0.000,0.000,17.000
25/10/2007,0.412,0.198,240.640,1.800,0.000,2.000,0.000
22/11/2008,1.494,0.114,239.830,6.200,0.000,0.000,17.000
14/6/2007,0.190,0.112,239.160,0.800,0.000,1.000,0.000
21/11/2008,1.348,0.074,239.620,5.600,0.000,0.000,18.000
7/5/2008,0.254,0.000,240.330,1.000,0.000,0.000,1.000
4/2/2007,1.698,0.330,242.270,7.000,0.000,1.000,18.000
6/3/2007,0.206,0.000,242.170,0.800,0.000,0.000,0.000
24/9/2007,0.274,0.212,237.970,1.400,0.000,1.000,0.000
6/7/2007,0.376,0.212,242.310,1.800,0.000,0.000,0.000
7/9/2007,0.110,0.000,240.100,0.600,0.000,0.000,0.000
21/2/2007,0.490,0.088,240.460,2.000,0.000,0.000,0.000
21/11/2007,0.406,0.206,243.420,1.800,0.000,0.000,0.000
3/4/2008,0.954,0.000,242.250,3.800,0.000,0.000,0.000
4/9/2007,1.298,0.070,236.780,5.400,0.000,0.000,17.000
11/4/2008,1.308,0.000,239.810,5.400,0.000,0.000,18.000
13/5/2008,1.322,0.096,243.210,5.400,0.000,1.000,1.000
3/8/2007,0.200,0.128,237.210,1.000,0.000,0.000,0.000
13/2/2008,1.620,0.152,238.250,7.000,0.000,21.000,0.000
24/12/2006,1.952,0.048,238.600,8.200,0.000,1.000,17.000
17/7/2007,0.214,0.092,235.490,1.000,0.000,1.000,0.000
17/12/2007,0.314,0.102,241.480,1.400,0.000,0.000,0.000
5/5/2008,1.562,0.220,241.050,6.400,1.000,0.000,18.000
15/8/2007,1.580,0.000,235.410,6.600,0.000,1.000,17.000
17/6/2007,0.442,0.362,242.180,2.200,1.000,2.000,0.000
17/5/2008,1.688,0.456,238.820,7.200,0.000,2.000,18.000
27/9/2008,0.232,0.106,238.380,1.000,0.000,1.000,0.000
5/1/2007,2.400,0.144,240.940,9.800,0.000,1.000,0.000
20/5/2008,0.562,0.090,242.590,2.200,0.000,0.000,0.000
25/4/2007,1.480,0.116,236.780,6.200,0.000,0.000,17.000
30/3/2007,0.328,0.136,241.910,1.400,0.000,0.000,0.000
12/7/2008,0.490,0.336,237.750,2.400,0.000,1.000,1.000
1/6/2008,0.162,0.000,241.520,0.600,0.000,0.000,1.000
12/6/2007,0.110,0.000,240.270,0.400,0.000,0.000,0.000
15/12/2007,0.456,0.294,244.010,2.200,0.000,0.000,0.000
21/6/2008,0.436,0.000,240.400,1.800,0.000,0.000,1.000
4/1/2007,3.044,0.286,236.870,12.800,0.000,0.000,17.000
1/6/2008,1.712,0.368,242.680,7.200,0.000,0.000,1.000
5/8/2008,0.228,0.118,238.480,1.000,0.000,1.000,1.000
16/3/2008,0.426,0.100,243.100,1.800,0.000,0.000,0.000
4/3/2007,0.366,0.196,238.400,1.600,0.000,2.000,0.000
25/9/2008,0.262,0.098,239.340,1.200,0.000,0.000,0.000
24/10/2008,0.320,0.076,241.790,1.400,0.000,0.000,1.000
23/11/2008,0.758,0.114,241.560,3.200,0.000,0.000,0.000
2/9/2007,0.246,0.100,238.090,1.000,0.000,0.000,0.000
14/5/2008,0.266,0.128,241.610,1.200,0.000,0.000,1.000
25/5/2007,0.422,0.194,238.120,2.000,1.000,1.000,0.000
9/8/2008,0.082,0.000,242.620,0.200,0.000,0.000,1.000
20/12/2007,1.672,0.076,244.520,6.800,1.000,0.000,19.000
12/2/2008,2.034,0.250,232.250,8.800,0.000,0.000,16.000
23/5/2008,0.162,0.000,240.080,0.600,0.000,0.000,0.000
15/10/2007,0.224,0.000,241.360,1.000,0.000,0.000,0.000
3/11/2008,0.500,0.000,240.510,2.400,0.000,0.000,0.000
4/3/2008,2.124,0.072,238.900,8.800,1.000,0.000,18.000
4/6/2007,0.310,0.082,233.320,1.400,0.000,1.000,0.000
28/9/2007,0.334,0.080,237.870,1.400,0.000,0.000,0.000
2/4/2008,1.356,0.000,234.250,5.800,0.000,0.000,16.000
10/2/2008,0.368,0.122,245.720,1.600,0.000,0.000,0.000
28/7/2007,3.326,0.238,232.100,14.400,0.000,36.000,0.000
20/12/2007,1.026,0.000,242.440,4.200,0.000,0.000,0.000
9/9/2007,4.880,0.496,233.270,21.000,0.000,34.000,17.000
25/6/2008,0.332,0.240,237.910,1.800,0.000,2.000,1.000
14/6/2007,0.196,0.110,238.270,1.000,0.000,2.000,0.000
31/8/2008,3.578,0.238,238.440,15.000,0.000,36.000,18.000
24/5/2008,2.528,0.286,239.570,10.600,0.000,0.000,29.000
30/5/2007,1.394,0.068,233.780,6.000,0.000,0.000,17.000
21/10/2008,0.428,0.090,239.680,1.800,0.000,0.000,1.000
18/10/2007,0.386,0.074,236.280,1.600,0.000,0.000,0.000
13/1/2008,1.290,0.000,242.610,5.200,0.000,0.000,0.000
23/6/2008,0.244,0.122,240.770,1.000,0.000,0.000,0.000
8/5/2008,3.070,0.202,240.480,12.800,0.000,0.000,18.000
5/5/2007,1.482,0.000,233.210,6.400,0.000,0.000,17.000
20/4/2008,0.256,0.000,243.270,1.000,0.000,0.000,1.000
9/12/2008,0.326,0.090,245.970,1.400,0.000,0.000,0.000
19/6/2008,6.130,0.652,236.930,26.000,38.000,0.000,18.000
26/2/2007,0.212,0.000,238.610,0.800,0.000,0.000,0.000
22/9/2007,0.230,0.060,241.220,1.000,0.000,1.000,0.000
20/9/2008,1.882,0.000,242.100,7.800,0.000,0.000,19.000
3/6/2008,0.322,0.102,233.640,1.400,0.000,0.000,1.000
19/6/2007,0.300,0.118,238.920,1.200,0.000,0.000,0.000
3/3/2007,1.228,0.120,237.140,5.200,0.000,0.000,0.000
1/10/2007,0.368,0.200,240.870,1.600,0.000,2.000,0.000
5/10/2007,1.542,0.284,238.450,6.600,0.000,2.000,17.000
28/7/2007,0.676,0.180,235.060,3.000,1.000,0.000,0.000
24/5/2007,0.210,0.050,238.330,0.800,0.000,0.000,0.000
14/11/2007,0.230,0.000,241.080,1.000,0.000,0.000,0.000
13/3/2008,3.192,0.000,235.800,13.400,38.000,0.000,0.000
9/5/2007,0.116,0.000,235.570,0.600,0.000,0.000,0.000
11/5/2007,0.260,0.200,235.610,1.400,0.000,1.000,0.000
31/8/2008,0.080,0.000,240.600,0.200,0.000,0.000,0.000
11/1/2008,1.128,0.000,244.840,4.600,0.000,0.000,0.000
12/3/2007,1.632,0.000,239.910,6.800,0.000,0.000,18.000
6/6/2007,1.394,0.000,236.670,5.800,1.000,0.000,17.000
10/5/2008,1.714,0.192,241.570,7.000,0.000,2.000,18.000
23/3/2007,0.288,0.088,243.330,1.200,0.000,1.000,0.000
7/8/2008,0.198,0.184,238.110,1.000,0.000,1.000,1.000
20/7/2007,1.696,0.050,240.490,7.000,1.000,0.000,18.000
22/7/2008,0.224,0.084,238.580,1.000,0.000,0.000,1.000
13/8/2007,0.174,0.092,235.530,0.800,0.000,0.000,0.000
17/12/2006,2.440,0.000,240.800,10.000,0.000,37.000,0.000
2/2/2008,0.232,0.000,246.410,1.000,0.000,0.000,0.000
23/8/2007,0.302,0.144,242.790,1.400,0.000,0.000,0.000
8/2/2007,1.760,0.114,242.620,7.200,0.000,0.000,18.000
23/5/2007,1.244,0.102,235.560,5.200,0.000,17.000,0.000
17/3/2008,0.228,0.000,242.960,1.000,0.000,0.000,0.000
25/3/2008,3.600,0.242,236.640,15.200,0.000,37.000,17.000
7/6/2007,1.302,0.048,239.110,5.400,0.000,0.000,18.000
30/8/2007,0.210,0.136,243.060,1.000,0.000,0.000,0.000
7/2/2007,1.428,0.168,236.800,6.000,0.000,0.000,17.000
2/12/2008,0.398,0.086,246.800,1.600,0.000,0.000,0.000
4/5/2007,0.206,0.096,232.610,1.000,0.000,1.000,0.000
21/9/2008,3.102,0.228,238.610,13.200,0.000,26.000,18.000
28/10/2008,2.916,0.050,236.550,12.200,0.000,0.000,17.000
2/8/2007,0.200,0.130,237.450,1.000,0.000,0.000,0.000
22/6/2007,0.298,0.248,240.450,1.600,0.000,1.000,0.000
20/11/2007,2.548,0.054,242.170,10.600,0.000,0.000,0.000
9/5/2008,1.548,0.160,238.990,6.400,0.000,0.000,18.000
24/4/2008,0.322,0.082,240.680,1.400,0.000,0.000,1.000
18/7/2007,0.186,0.056,235.290,0.800,0.000,0.000,0.000
4/5/2007,0.258,0.150,237.120,1.400,0.000,0.000,0.000
17/3/2007,0.598,0.052,238.840,2.400,0.000,0.000,0.000
19/12/2006,1.378,0.102,241.790,5.600,0.000,2.000,18.000
28/4/2008,0.250,0.000,239.720,1.000,0.000,0.000,1.000
17/4/2007,0.312,0.226,243.360,1.600,0.000,1.000,0.000
21/7/2007,0.188,0.072,234.620,0.800,0.000,0.000,0.000
29/5/2007,0.314,0.096,236.960,1.400,0.000,0.000,0.000
31/10/2007,0.294,0.086,235.620,1.200,0.000,0.000,0.000
25/3/2007,2.334,0.062,237.780,9.800,0.000,0.000,0.000
14/12/2007,1.292,0.000,240.370,5.400,0.000,0.000,17.000
24/2/2008,0.336,0.108,240.320,1.400,0.000,0.000,0.000
30/12/2006,2.660,0.490,238.030,11.200,0.000,5.000,17.000
10/3/2008,1.434,0.086,243.560,5.800,0.000,1.000,18.000
24/2/2008,1.296,0.046,241.260,5.200,0.000,0.000,18.000
31/3/2008,0.312,0.086,243.570,1.200,0.000,0.000,0.000
6/11/2007,1.606,0.200,239.990,6.600,0.000,4.000,17.000
16/3/2008,2.894,0.274,237.610,12.200,0.000,1.000,17.000
6/11/2008,0.310,0.060,243.450,1.200,0.000,0.000,0.000
8/9/2008,0.300,0.196,241.860,1.400,0.000,1.000,0.000
20/12/2006,2.528,0.062,242.470,10.400,0.000,0.000,18.000
1/11/2007,0.206,0.000,242.760,0.800,0.000,0.000,0.000
6/7/2007,4.004,0.226,236.950,16.800,0.000,2.000,0.000
4/10/2008,0.640,0.358,240.460,3.000,1.000,0.000,1.000
24/11/2007,1.450,0.100,240.820,6.000,1.000,0.000,18.000
30/9/2007,0.282,0.000,240.790,1.400,0.000,0.000,0.000
15/5/2007,0.450,0.200,234.870,2.000,0.000,2.000,0.000
28/4/2008,0.294,0.000,245.770,1.400,0.000,0.000,1.000
29/1/2008,2.140,0.126,241.280,8.800,0.000,0.000,18.000
26/9/2008,0.150,0.000,241.010,0.600,0.000,0.000,1.000
28/12/2007,6.020,0.086,237.510,25.200,38.000,0.000,17.000
24/4/2008,0.408,0.206,238.640,1.800,0.000,0.000,1.000
3/1/2008,0.420,0.250,244.670,2.000,0.000,1.000,0.000
6/10/2007,1.192,0.074,237.440,5.000,1.000,1.000,0.000
2/4/2007,1.272,0.000,240.580,5.200,0.000,0.000,18.000
3/9/2008,0.224,0.080,240.010,1.000,0.000,0.000,1.000
16/1/2008,0.752,0.196,237.840,3.400,0.000,1.000,0.000
11/4/2008,2.774,0.162,242.810,11.400,0.000,0.000,18.000
18/6/2008,0.236,0.116,239.890,1.000,0.000,0.000,1.000
26/7/2007,0.218,0.112,235.380,1.000,0.000,0.000,0.000
4/10/2007,1.622,0.000,234.930,6.800,0.000,0.000,17.000
25/11/2007,0.228,0.048,245.300,1.000,0.000,0.000,0.000
11/1/2007,2.362,0.282,240.700,9.800,0.000,0.000,18.000
24/1/2008,1.334,0.100,242.880,5.600,0.000,0.000,0.000
3/11/2008,0.532,0.082,243.140,2.400,0.000,0.000,0.000
21/7/2008,1.294,0.082,239.210,5.400,0.000,1.000,18.000
28/6/2007,0.152,0.000,237.500,0.600,0.000,0.000,0.000
28/8/2008,0.172,0.146,237.850,0.800,0.000,0.000,1.000
14/4/2008,0.444,0.266,242.980,2.000,0.000,1.000,1.000
29/9/2007,1.454,0.000,240.070,6.000,1.000,0.000,18.000
5/5/2008,0.264,0.000,244.870,1.000,0.000,0.000,1.000
7/9/2007,1.126,0.000,233.680,4.800,0.000,0.000,17.000
21/2/2007,2.438,0.502,238.300,10.400,0.000,0.000,0.000
27/12/2007,0.252,0.000,247.840,1.000,0.000,0.000,0.000
13/7/2008,1.128,0.152,237.680,4.800,0.000,0.000,11.000
18/3/2007,0.310,0.110,245.140,1.400,0.000,0.000,0.000
29/5/2008,0.332,0.234,236.700,1.600,0.000,0.000,1.000
12/9/2008,0.240,0.100,241.160,1.000,0.000,1.000,1.000
8/10/2007,0.626,0.080,237.350,2.600,0.000,0.000,0.000
15/3/2007,0.542,0.272,244.100,2.600,0.000,1.000,0.000
15/4/2008,0.312,0.000,240.910,1.400,0.000,0.000,1.000
12/4/2007,0.218,0.000,240.850,1.000,0.000,0.000,0.000
28/1/2007,2.476,0.128,242.990,10.200,0.000,2.000,0.000
11/5/2008,0.416,0.076,239.580,1.800,0.000,1.000,1.000
13/2/2007,1.392,0.084,240.140,5.800,0.000,2.000,17.000
22/6/2008,1.284,0.116,239.020,5.400,0.000,0.000,1.000
3/3/2007,0.620,0.102,244.180,3.200,0.000,0.000,7.000
22/8/2007,0.108,0.000,240.510,0.400,0.000,0.000,0.000
11/7/2007,0.292,0.222,241.800,1.400,0.000,2.000,0.000
12/10/2007,0.344,0.106,241.380,1.400,0.000,0.000,0.000
3/8/2007,0.236,0.130,237.750,1.200,0.000,0.000,0.000
21/6/2008,0.218,0.112,239.780,1.000,0.000,1.000,1.000
17/12/2007,2.178,0.088,238.030,9.200,0.000,0.000,17.000
25/9/2007,0.288,0.228,241.240,1.400,0.000,1.000,0.000
21/11/2008,1.562,0.244,242.410,7.200,0.000,0.000,0.000
21/5/2008,1.958,0.358,242.440,8.200,0.000,2.000,18.000
15/4/2008,0.282,0.000,242.030,1.200,0.000,0.000,1.000
29/7/2008,0.434,0.114,240.600,2.000,0.000,1.000,1.000
12/5/2007,1.510,0.058,233.560,6.400,0.000,0.000,16.000
23/6/2008,0.206,0.084,237.590,0.800,0.000,0.000,1.000
20/12/2007,0.648,0.000,245.240,2.600,0.000,1.000,0.000
25/1/2007,0.312,0.146,244.110,1.400,0.000,0.000,0.000
28/9/2008,1.518,0.194,239.990,6.200,0.000,0.000,18.000
9/5/2008,0.414,0.224,241.400,1.800,0.000,1.000,1.000
3/9/2008,0.244,0.082,240.990,1.000,0.000,0.000,0.000
3/10/2007,3.438,0.220,237.850,14.600,0.000,27.000,0.000
18/7/2008,0.266,0.128,243.070,1.200,0.000,0.000,1.000
15/11/2008,0.258,0.070,240.510,1.200,0.000,0.000,0.000
18/8/2008,0.448,0.132,239.420,1.800,0.000,1.000,1.000
30/3/2008,2.732,0.046,240.360,11.200,0.000,2.000,17.000
25/6/2008,0.226,0.108,239.790,1.000,0.000,1.000,1.000
6/12/2007,1.472,0.000,240.720,6.200,0.000,0.000,17.000
17/7/2007,0.348,0.260,237.740,1.800,0.000,2.000,0.000
5/6/2007,0.642,0.304,236.740,3.000,1.000,0.000,0.000
2/1/2007,0.582,0.322,236.330,2.800,0.000,2.000,0.000
17/3/2007,0.290,0.078,240.470,1.200,0.000,1.000,0.000
11/12/2008,0.620,0.000,242.890,2.600,0.000,0.000,0.000
4/1/2008,0.576,0.118,243.550,2.600,0.000,0.000,0.000
19/12/2006,0.236,0.000,248.150,1.000,0.000,0.000,0.000
25/5/2007,1.950,0.348,234.220,8.400,0.000,0.000,17.000
1/1/2007,2.450,0.000,243.290,10.000,0.000,0.000,0.000
5/6/2008,1.120,0.474,241.500,5.000,0.000,1.000,11.000
6/11/2007,1.622,0.354,240.310,6.800,0.000,3.000,18.000
11/1/2007,3.772,0.252,234.430,16.200,0.000,0.000,16.000
11/3/2007,3.432,0.064,237.690,14.400,0.000,0.000,17.000
15/4/2007,0.460,0.130,240.360,2.000,0.000,0.000,0.000
3/3/2008,0.752,0.328,240.580,3.400,0.000,1.000,0.000
7/3/2008,0.214,0.000,240.300,0.800,0.000,0.000,0.000
10/2/2007,3.768,0.208,239.050,15.600,38.000,0.000,18.000
9/11/2007,1.774,0.084,238.900,7.400,0.000,0.000,18.000
