date,Usage_kWh,WeekStatus,Day_of_week,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh
06/07/2018 17:00,102.89,Weekday,Friday,Maximum_Load,37.12,0.00
20/03/2018 21:00,33.84,Weekday,Tuesday,Medium_Load,0.72,4.43
22/08/2018 03:00,2.95,Weekday,Wednesday,Light_Load,4.25,0.00
09/12/2018 03:45,3.06,Weekend,Sunday,Light_Load,2.09,0.14
29/05/2018 01:30,3.02,Weekday,Tuesday,Light_Load,5.18,0.00
18/02/2018 14:30,3.49,Weekend,Sunday,Light_Load,0.00,17.53
28/03/2018 06:00,3.02,Weekday,Wednesday,Light_Load,3.13,0.00
13/09/2018 11:45,56.45,Weekday,Thursday,Maximum_Load,32.69,0.00
14/07/2018 15:45,84.28,Weekend,Saturday,Maximum_Load,12.74,0.00
20/10/2018 07:00,2.84,Weekend,Saturday,Light_Load,4.90,0.00
28/03/2018 08:45,51.05,Weekday,Wednesday,Light_Load,42.52,0.00
05/02/2018 06:00,4.36,Weekday,Monday,Light_Load,4.36,0.00
16/05/2018 17:15,103.57,Weekday,Wednesday,Medium_Load,41.51,0.00
16/07/2018 06:15,2.92,Weekday,Monday,Light_Load,4.90,0.00
03/11/2018 15:45,30.96,Weekend,Saturday,Medium_Load,0.40,1.26
14/08/2018 14:15,74.48,Weekday,Tuesday,Maximum_Load,36.65,0.00
26/01/2018 09:00,80.71,Weekday,Friday,Light_Load,38.77,0.00
14/06/2018 10:45,92.74,Weekday,Thursday,Maximum_Load,28.04,0.00
22/02/2018 04:45,3.96,Weekday,Thursday,Light_Load,3.67,0.00
24/06/2018 15:30,28.19,Weekend,Sunday,Maximum_Load,0.50,1.62
05/01/2018 01:00,4.72,Weekday,Friday,Light_Load,5.58,0.00
06/05/2018 08:15,2.88,Weekend,Sunday,Light_Load,3.82,0.00
13/03/2018 18:15,37.26,Weekday,Tuesday,Medium_Load,20.20,0.61
19/12/2018 14:45,105.48,Weekday,Wednesday,Medium_Load,45.58,0.00
26/03/2018 09:30,99.25,Weekday,Monday,Medium_Load,23.11,0.00
21/08/2018 23:30,2.59,Weekday,Tuesday,Light_Load,4.00,0.00
06/01/2018 14:45,3.46,Weekend,Saturday,Light_Load,0.00,17.50
20/06/2018 12:00,103.18,Weekday,Wednesday,Maximum_Load,63.50,0.00
08/10/2018 11:45,111.20,Weekday,Monday,Maximum_Load,53.71,0.00
11/04/2018 02:00,3.78,Weekday,Wednesday,Light_Load,5.26,0.00
11/06/2018 08:45,55.44,Weekday,Monday,Light_Load,58.46,0.00
20/11/2018 19:30,7.38,Weekday,Tuesday,Maximum_Load,0.00,20.30
13/05/2018 15:30,3.13,Weekend,Sunday,Light_Load,0.00,16.88
20/08/2018 07:15,2.74,Weekday,Monday,Light_Load,5.36,0.00
18/09/2018 01:00,2.95,Weekday,Tuesday,Light_Load,5.44,0.00
01/03/2018 22:45,3.60,Weekday,Thursday,Medium_Load,3.13,0.00
01/05/2018 13:45,3.17,Weekday,Tuesday,Light_Load,0.00,17.93
13/10/2018 17:15,4.54,Weekend,Saturday,Medium_Load,0.00,17.89
29/04/2018 16:30,3.17,Weekend,Sunday,Light_Load,0.00,16.24
28/01/2018 03:15,4.21,Weekend,Sunday,Light_Load,4.82,0.00
17/05/2018 02:45,3.17,Weekday,Thursday,Light_Load,5.18,0.00
19/04/2018 17:15,66.74,Weekday,Thursday,Medium_Load,33.23,0.00
10/03/2018 11:30,9.43,Weekend,Saturday,Maximum_Load,0.00,5.90
18/02/2018 13:00,3.49,Weekend,Sunday,Light_Load,0.00,16.63
28/02/2018 00:15,5.94,Weekday,Wednesday,Light_Load,5.65,0.00
07/06/2018 09:00,95.22,Weekday,Thursday,Light_Load,45.47,0.00
14/03/2018 22:15,4.28,Weekday,Wednesday,Medium_Load,2.27,12.78
13/10/2018 12:00,41.22,Weekend,Saturday,Maximum_Load,21.49,0.47
17/04/2018 16:30,109.66,Weekday,Tuesday,Maximum_Load,39.56,0.00
13/04/2018 08:45,47.63,Weekday,Friday,Light_Load,41.15,0.00
07/06/2018 12:00,46.73,Weekday,Thursday,Maximum_Load,37.80,0.00
14/07/2018 06:30,2.70,Weekend,Saturday,Light_Load,5.04,0.00
17/01/2018 15:45,76.07,Weekday,Wednesday,Medium_Load,32.40,0.00
03/05/2018 21:45,4.07,Weekday,Thursday,Medium_Load,0.00,25.92
11/04/2018 17:00,56.48,Weekday,Wednesday,Maximum_Load,27.29,0.00
12/07/2018 21:15,7.99,Weekday,Thursday,Medium_Load,0.00,22.54
07/09/2018 10:45,100.15,Weekday,Friday,Maximum_Load,38.02,0.00
06/05/2018 09:30,3.17,Weekend,Sunday,Light_Load,0.00,17.10
08/07/2018 19:00,3.89,Weekend,Sunday,Medium_Load,0.00,26.39
05/05/2018 04:00,2.95,Weekend,Saturday,Light_Load,4.00,0.00
23/01/2018 05:15,39.56,Weekday,Tuesday,Light_Load,29.20,0.00
05/05/2018 22:45,2.92,Weekend,Saturday,Light_Load,4.03,0.00
14/09/2018 04:00,3.31,Weekday,Friday,Light_Load,4.68,0.00
08/10/2018 21:00,27.32,Weekday,Monday,Medium_Load,9.07,5.47
02/10/2018 19:15,117.47,Weekday,Tuesday,Medium_Load,69.37,0.00
10/02/2018 22:45,3.60,Weekend,Saturday,Light_Load,3.10,0.00
20/01/2018 18:00,32.40,Weekend,Saturday,Maximum_Load,0.04,9.83
14/12/2018 23:15,4.86,Weekday,Friday,Light_Load,3.28,0.07
19/01/2018 20:15,103.21,Weekday,Friday,Medium_Load,38.52,0.00
04/05/2018 06:15,3.49,Weekday,Friday,Light_Load,4.39,0.00
18/12/2018 04:45,4.18,Weekday,Tuesday,Light_Load,3.13,0.00
31/07/2018 09:15,78.41,Weekday,Tuesday,Medium_Load,31.93,0.00
08/09/2018 09:45,47.81,Weekend,Saturday,Medium_Load,18.94,0.00
21/12/2018 05:15,3.28,Weekday,Friday,Light_Load,2.34,0.07
25/11/2018 02:00,3.46,Weekend,Sunday,Light_Load,2.92,0.04
31/05/2018 10:45,49.75,Weekday,Thursday,Maximum_Load,24.55,0.00
27/11/2018 13:30,121.25,Weekday,Tuesday,Medium_Load,55.58,0.00
16/10/2018 11:15,54.61,Weekday,Tuesday,Maximum_Load,36.25,0.00
09/11/2018 09:45,83.63,Weekday,Friday,Medium_Load,44.50,0.00
24/01/2018 14:45,95.65,Weekday,Wednesday,Medium_Load,47.84,0.00
12/04/2018 16:30,68.29,Weekday,Thursday,Maximum_Load,43.02,0.00
20/03/2018 22:15,4.28,Weekday,Tuesday,Medium_Load,1.98,14.90
01/05/2018 22:00,3.20,Weekday,Tuesday,Light_Load,0.00,16.70
01/04/2018 22:30,2.81,Weekend,Sunday,Light_Load,4.39,0.00
22/05/2018 19:45,3.82,Weekday,Tuesday,Medium_Load,0.00,26.32
20/01/2018 16:45,41.29,Weekend,Saturday,Medium_Load,0.72,1.94
11/03/2018 02:00,3.10,Weekend,Sunday,Light_Load,2.95,0.00
23/08/2018 21:45,3.78,Weekday,Thursday,Medium_Load,0.00,16.09
03/04/2018 12:15,19.08,Weekday,Tuesday,Medium_Load,8.03,18.65
19/04/2018 19:00,40.39,Weekday,Thursday,Medium_Load,2.81,0.58
21/09/2018 03:30,2.84,Weekday,Friday,Light_Load,5.00,0.00
08/05/2018 04:15,2.99,Weekday,Tuesday,Light_Load,3.67,0.00
03/09/2018 19:45,25.67,Weekday,Monday,Medium_Load,0.25,3.06
19/06/2018 02:30,2.74,Weekday,Tuesday,Light_Load,4.50,0.00
14/08/2018 05:15,2.92,Weekday,Tuesday,Light_Load,6.01,0.00
09/05/2018 22:15,3.92,Weekday,Wednesday,Medium_Load,1.26,14.83
07/01/2018 01:00,3.20,Weekend,Sunday,Light_Load,3.02,0.00
13/10/2018 19:00,3.56,Weekend,Saturday,Medium_Load,0.00,18.22
01/05/2018 18:15,3.10,Weekday,Tuesday,Light_Load,0.00,5.44
27/03/2018 13:00,6.41,Weekday,Tuesday,Medium_Load,0.00,25.06
05/12/2018 19:45,5.44,Weekday,Wednesday,Maximum_Load,0.00,20.70
10/08/2018 13:15,30.06,Weekday,Friday,Maximum_Load,10.98,7.24
16/12/2018 21:15,4.50,Weekend,Sunday,Medium_Load,0.00,21.31
15/08/2018 22:00,3.28,Weekday,Wednesday,Medium_Load,0.00,13.43
04/09/2018 16:15,118.69,Weekday,Tuesday,Maximum_Load,59.08,0.00
06/05/2018 13:45,3.20,Weekend,Sunday,Light_Load,0.00,16.92
15/02/2018 04:00,3.28,Weekday,Thursday,Light_Load,4.68,0.00
06/12/2018 07:45,4.21,Weekday,Thursday,Light_Load,3.13,0.07
03/07/2018 19:30,103.36,Weekday,Tuesday,Medium_Load,34.70,0.00
18/07/2018 09:15,55.94,Weekday,Wednesday,Medium_Load,39.10,0.00
01/12/2018 14:30,26.28,Weekend,Saturday,Medium_Load,0.04,7.67
19/02/2018 22:45,87.52,Weekday,Monday,Maximum_Load,44.17,0.00
06/02/2018 17:30,65.48,Weekday,Tuesday,Maximum_Load,14.98,0.00
28/10/2018 06:30,2.92,Weekend,Sunday,Light_Load,5.62,0.00
25/01/2018 21:45,39.28,Weekday,Thursday,Medium_Load,0.86,2.27
08/08/2018 09:15,84.56,Weekday,Wednesday,Medium_Load,41.18,0.00
07/05/2018 21:00,79.38,Weekday,Monday,Medium_Load,20.41,1.84
18/07/2018 02:00,3.24,Weekday,Wednesday,Light_Load,0.00,5.00
14/02/2018 07:45,5.80,Weekday,Wednesday,Light_Load,5.18,0.00
09/05/2018 14:45,65.99,Weekday,Wednesday,Maximum_Load,33.84,0.00
22/05/2018 13:45,90.68,Weekday,Tuesday,Maximum_Load,14.80,0.00
22/05/2018 01:45,3.60,Weekday,Tuesday,Light_Load,4.43,0.00
26/11/2018 16:30,61.45,Weekday,Monday,Medium_Load,24.52,0.00
24/02/2018 09:30,76.03,Weekend,Saturday,Medium_Load,9.29,0.76
23/10/2018 11:45,69.05,Weekday,Tuesday,Maximum_Load,37.30,0.00
03/11/2018 09:45,57.24,Weekend,Saturday,Medium_Load,14.94,0.00
13/08/2018 07:30,3.53,Weekday,Monday,Light_Load,5.62,0.00
04/12/2018 06:45,3.64,Weekday,Tuesday,Light_Load,3.74,0.00
30/09/2018 15:45,2.70,Weekend,Sunday,Light_Load,0.00,11.81
14/06/2018 23:15,4.46,Weekday,Thursday,Light_Load,6.88,0.00
25/08/2018 17:45,3.42,Weekend,Saturday,Light_Load,0.00,14.04
04/08/2018 00:00,2.70,Weekend,Saturday,Light_Load,4.93,0.00
16/10/2018 19:30,61.78,Weekday,Tuesday,Medium_Load,44.17,0.00
09/07/2018 23:45,3.31,Weekday,Monday,Light_Load,3.71,0.00
05/07/2018 05:30,3.56,Weekday,Thursday,Light_Load,5.08,0.00
08/01/2018 08:30,130.54,Weekday,Monday,Light_Load,77.80,0.00
31/05/2018 13:45,68.54,Weekday,Thursday,Maximum_Load,42.48,0.00
13/07/2018 22:45,3.67,Weekday,Friday,Medium_Load,5.83,0.00
21/06/2018 17:00,49.39,Weekday,Thursday,Maximum_Load,24.19,0.00
13/02/2018 22:15,35.32,Weekday,Tuesday,Maximum_Load,10.37,3.28
02/09/2018 22:00,2.88,Weekend,Sunday,Medium_Load,0.00,11.56
25/10/2018 05:00,3.10,Weekday,Thursday,Light_Load,6.01,0.00
22/09/2018 03:15,2.56,Weekend,Saturday,Light_Load,4.50,0.00
02/12/2018 15:00,3.64,Weekend,Sunday,Light_Load,0.00,14.90
14/02/2018 04:30,5.15,Weekday,Wednesday,Light_Load,5.08,0.00
19/09/2018 13:00,4.90,Weekday,Wednesday,Medium_Load,0.00,16.88
08/10/2018 02:00,2.63,Weekday,Monday,Light_Load,5.04,0.00
28/09/2018 20:00,35.32,Weekday,Friday,Medium_Load,15.26,0.00
07/09/2018 09:15,107.93,Weekday,Friday,Medium_Load,40.75,0.00
14/03/2018 21:15,4.50,Weekday,Wednesday,Medium_Load,0.00,24.37
02/12/2018 10:00,3.56,Weekend,Sunday,Light_Load,0.00,14.11
18/11/2018 17:00,7.16,Weekend,Sunday,Medium_Load,0.00,15.98
09/03/2018 13:15,31.03,Weekday,Friday,Maximum_Load,0.50,9.11
26/02/2018 01:45,3.89,Weekday,Monday,Light_Load,3.53,0.00
26/02/2018 23:00,5.76,Weekday,Monday,Maximum_Load,4.86,0.00
17/02/2018 04:15,3.71,Weekend,Saturday,Light_Load,5.29,0.00
25/03/2018 03:30,3.10,Weekend,Sunday,Light_Load,3.46,0.00
21/01/2018 13:15,5.11,Weekend,Sunday,Light_Load,0.00,25.67
21/12/2018 21:45,5.44,Weekday,Friday,Medium_Load,0.00,21.60
27/10/2018 20:15,3.67,Weekend,Saturday,Medium_Load,0.00,17.57
30/12/2018 14:00,4.03,Weekend,Sunday,Light_Load,0.00,21.17
06/04/2018 06:45,3.20,Weekday,Friday,Light_Load,5.11,0.00
22/09/2018 23:15,2.95,Weekend,Saturday,Light_Load,6.73,0.00
21/10/2018 08:00,3.42,Weekend,Sunday,Light_Load,6.95,0.00
09/06/2018 07:45,2.92,Weekend,Saturday,Light_Load,5.65,0.00
05/10/2018 17:00,46.98,Weekday,Friday,Maximum_Load,23.40,0.00
22/08/2018 09:45,60.01,Weekday,Wednesday,Medium_Load,33.62,0.00
18/01/2018 22:00,85.82,Weekday,Thursday,Medium_Load,12.28,0.00
27/08/2018 02:00,2.95,Weekday,Monday,Light_Load,4.93,0.00
21/10/2018 01:45,2.74,Weekend,Sunday,Light_Load,4.61,0.00
22/11/2018 15:30,80.24,Weekday,Thursday,Medium_Load,37.84,0.00
03/02/2018 19:45,38.84,Weekend,Saturday,Maximum_Load,0.47,3.49
26/04/2018 21:15,11.23,Weekday,Thursday,Medium_Load,0.00,21.38
31/03/2018 15:15,3.53,Weekend,Saturday,Light_Load,0.00,25.20
03/05/2018 00:30,3.71,Weekday,Thursday,Light_Load,3.71,0.00
02/07/2018 17:00,58.03,Weekday,Monday,Maximum_Load,29.45,0.00
09/09/2018 12:45,4.10,Weekend,Sunday,Medium_Load,0.00,9.97
02/09/2018 20:30,3.64,Weekend,Sunday,Medium_Load,0.00,18.50
23/02/2018 10:15,85.36,Weekday,Friday,Maximum_Load,52.88,0.00
22/07/2018 14:30,3.02,Weekend,Sunday,Light_Load,0.00,16.96
09/03/2018 00:00,3.74,Weekday,Friday,Light_Load,3.53,0.00
30/01/2018 03:45,5.76,Weekday,Tuesday,Light_Load,5.33,0.00
23/07/2018 01:00,3.10,Weekday,Monday,Light_Load,0.00,4.36
28/01/2018 07:45,4.25,Weekend,Sunday,Light_Load,5.29,0.00
01/03/2018 05:30,3.67,Weekday,Thursday,Light_Load,4.75,0.00
10/06/2018 08:30,2.81,Weekend,Sunday,Light_Load,5.00,0.00
28/03/2018 13:45,50.54,Weekday,Wednesday,Maximum_Load,13.21,0.00
22/02/2018 10:00,86.15,Weekday,Thursday,Medium_Load,31.28,0.00
07/10/2018 09:30,3.17,Weekend,Sunday,Light_Load,0.00,16.56
23/05/2018 02:30,3.06,Weekday,Wednesday,Light_Load,4.75,0.00
22/06/2018 01:00,3.02,Weekday,Friday,Light_Load,5.62,0.00
06/05/2018 06:15,3.35,Weekend,Sunday,Light_Load,4.43,0.00
10/01/2018 04:15,4.57,Weekday,Wednesday,Light_Load,4.54,0.00
18/11/2018 03:30,3.28,Weekend,Sunday,Light_Load,5.83,0.00
08/08/2018 14:15,104.00,Weekday,Wednesday,Maximum_Load,46.84,0.00
13/02/2018 10:15,63.58,Weekday,Tuesday,Maximum_Load,17.10,0.00
15/02/2018 10:30,3.35,Weekday,Thursday,Light_Load,0.00,17.39
29/01/2018 05:45,4.79,Weekday,Monday,Light_Load,5.22,0.00
14/06/2018 16:15,57.28,Weekday,Thursday,Maximum_Load,21.28,0.00
13/01/2018 23:45,4.61,Weekend,Saturday,Light_Load,4.07,0.00
07/01/2018 22:15,3.82,Weekend,Sunday,Light_Load,1.48,13.36
26/07/2018 13:15,28.62,Weekday,Thursday,Maximum_Load,2.92,7.13
20/06/2018 07:30,3.92,Weekday,Wednesday,Light_Load,5.76,0.00
28/10/2018 03:45,2.84,Weekend,Sunday,Light_Load,5.26,0.00
15/10/2018 02:30,2.81,Weekday,Monday,Light_Load,5.26,0.00
19/12/2018 07:30,4.07,Weekday,Wednesday,Light_Load,2.84,0.29
06/11/2018 14:15,51.19,Weekday,Tuesday,Medium_Load,28.01,0.00
30/01/2018 05:30,3.92,Weekday,Tuesday,Light_Load,3.64,0.00
09/07/2018 11:30,69.62,Weekday,Monday,Maximum_Load,53.39,0.00
10/05/2018 08:45,66.02,Weekday,Thursday,Light_Load,65.66,0.00
29/07/2018 14:45,32.72,Weekend,Sunday,Maximum_Load,1.94,1.58
26/02/2018 12:30,6.16,Weekday,Monday,Medium_Load,0.00,27.11
21/06/2018 12:00,45.32,Weekday,Thursday,Maximum_Load,27.14,0.00
13/03/2018 14:15,107.50,Weekday,Tuesday,Maximum_Load,45.54,0.00
03/01/2018 17:30,114.01,Weekday,Wednesday,Maximum_Load,41.15,0.00
22/07/2018 12:45,3.38,Weekend,Sunday,Light_Load,0.00,7.24
29/08/2018 21:45,3.82,Weekday,Wednesday,Medium_Load,0.00,13.43
11/09/2018 04:30,2.56,Weekday,Tuesday,Light_Load,4.90,0.00
20/08/2018 03:00,2.66,Weekday,Monday,Light_Load,4.97,0.00
16/01/2018 09:00,91.58,Weekday,Tuesday,Light_Load,48.85,0.00
29/07/2018 21:00,3.02,Weekend,Sunday,Medium_Load,0.00,16.42
27/08/2018 02:30,2.92,Weekday,Monday,Light_Load,4.86,0.00
28/06/2018 15:00,53.60,Weekday,Thursday,Maximum_Load,24.70,0.00
04/01/2018 21:45,5.26,Weekday,Thursday,Medium_Load,0.00,25.78
07/02/2018 23:00,32.72,Weekday,Wednesday,Maximum_Load,23.94,0.00
19/10/2018 06:00,2.99,Weekday,Friday,Light_Load,5.87,0.00
25/07/2018 18:15,48.78,Weekday,Wednesday,Medium_Load,21.35,1.58
22/12/2018 13:30,4.25,Weekend,Saturday,Light_Load,0.00,21.06
12/06/2018 09:45,51.91,Weekday,Tuesday,Medium_Load,19.51,0.00
05/08/2018 13:15,2.99,Weekend,Sunday,Light_Load,0.00,16.31
24/12/2018 16:15,47.20,Weekday,Monday,Medium_Load,9.14,0.04
31/10/2018 04:15,2.95,Weekday,Wednesday,Light_Load,4.21,0.00
07/01/2018 17:15,3.56,Weekend,Sunday,Light_Load,0.00,16.85
22/10/2018 18:45,82.26,Weekday,Monday,Medium_Load,42.48,0.00
02/08/2018 08:30,2.63,Weekday,Thursday,Light_Load,4.28,0.00
16/10/2018 13:45,54.83,Weekday,Tuesday,Maximum_Load,33.05,0.00
02/06/2018 02:45,2.88,Weekend,Saturday,Light_Load,5.04,0.00
05/04/2018 12:15,17.71,Weekday,Thursday,Medium_Load,7.74,12.31
23/02/2018 23:30,89.21,Weekday,Friday,Light_Load,41.47,0.00
23/08/2018 01:00,2.92,Weekday,Thursday,Light_Load,5.18,0.00
17/03/2018 23:45,2.99,Weekend,Saturday,Light_Load,2.92,0.00
02/04/2018 05:30,2.81,Weekday,Monday,Light_Load,4.14,0.00
27/09/2018 01:00,3.10,Weekday,Thursday,Light_Load,6.91,0.00
20/09/2018 20:00,41.11,Weekday,Thursday,Medium_Load,19.69,0.00
28/12/2018 05:00,3.82,Weekday,Friday,Light_Load,2.66,0.32
27/12/2018 17:15,54.58,Weekday,Thursday,Maximum_Load,12.06,0.29
17/09/2018 14:30,111.64,Weekday,Monday,Maximum_Load,51.41,0.00
17/11/2018 05:45,3.13,Weekend,Saturday,Light_Load,4.18,0.00
06/12/2018 06:30,3.28,Weekday,Thursday,Light_Load,2.38,0.11
21/08/2018 19:00,48.71,Weekday,Tuesday,Medium_Load,28.15,0.00
26/06/2018 19:30,34.60,Weekday,Tuesday,Medium_Load,1.62,0.61
15/12/2018 05:45,3.42,Weekend,Saturday,Light_Load,2.84,0.00
09/02/2018 17:30,61.96,Weekday,Friday,Maximum_Load,20.30,0.00
11/04/2018 12:15,8.82,Weekday,Wednesday,Medium_Load,2.23,18.72
12/11/2018 10:15,51.98,Weekday,Monday,Maximum_Load,19.62,0.00
27/10/2018 09:30,44.71,Weekend,Saturday,Medium_Load,19.80,0.00
22/12/2018 02:30,4.07,Weekend,Saturday,Light_Load,3.24,0.18
20/08/2018 10:30,55.98,Weekday,Monday,Maximum_Load,36.90,0.00
14/04/2018 21:00,3.85,Weekend,Saturday,Medium_Load,0.00,24.98
02/01/2018 19:30,35.96,Weekday,Tuesday,Maximum_Load,2.52,1.37
08/10/2018 10:45,103.25,Weekday,Monday,Maximum_Load,49.64,0.00
13/03/2018 19:15,57.31,Weekday,Tuesday,Medium_Load,25.78,0.00
20/01/2018 22:00,37.80,Weekend,Saturday,Medium_Load,0.22,4.07
04/07/2018 23:15,3.60,Weekday,Wednesday,Light_Load,3.78,0.00
13/10/2018 15:30,106.67,Weekend,Saturday,Maximum_Load,45.18,0.00
20/11/2018 17:45,27.83,Weekday,Tuesday,Maximum_Load,0.00,6.66
25/11/2018 03:30,2.84,Weekend,Sunday,Light_Load,2.63,0.00
02/03/2018 06:15,3.28,Weekday,Friday,Light_Load,2.77,0.00
14/04/2018 04:15,3.10,Weekend,Saturday,Light_Load,4.10,0.00
15/06/2018 07:15,3.02,Weekday,Friday,Light_Load,5.47,0.00
19/03/2018 23:15,3.67,Weekday,Monday,Light_Load,4.64,0.00
26/12/2018 22:00,4.07,Weekday,Wednesday,Medium_Load,0.00,21.06
04/05/2018 11:15,65.84,Weekday,Friday,Maximum_Load,49.39,0.00
26/01/2018 01:30,41.51,Weekday,Friday,Light_Load,31.46,0.00
09/09/2018 18:00,3.64,Weekend,Sunday,Medium_Load,0.00,10.33
18/09/2018 19:00,42.01,Weekday,Tuesday,Medium_Load,23.47,0.00
24/06/2018 22:30,2.81,Weekend,Sunday,Medium_Load,4.39,0.00
08/08/2018 22:45,2.70,Weekday,Wednesday,Medium_Load,4.39,0.00
28/06/2018 08:00,3.92,Weekday,Thursday,Light_Load,5.26,0.00
06/08/2018 06:15,2.59,Weekday,Monday,Light_Load,4.68,0.00
31/01/2018 11:15,114.23,Weekday,Wednesday,Maximum_Load,56.05,0.00
30/09/2018 16:15,2.95,Weekend,Sunday,Light_Load,0.00,13.61
02/01/2018 05:15,3.46,Weekday,Tuesday,Light_Load,3.78,0.00
11/11/2018 20:30,3.20,Weekend,Sunday,Light_Load,0.00,15.05
31/12/2018 06:45,3.02,Weekday,Monday,Light_Load,2.12,0.11
27/03/2018 22:15,4.03,Weekday,Tuesday,Medium_Load,1.76,14.87
11/05/2018 00:30,4.14,Weekday,Friday,Light_Load,4.79,0.00
26/11/2018 21:45,5.26,Weekday,Monday,Medium_Load,0.00,20.77
31/01/2018 17:00,109.12,Weekday,Wednesday,Medium_Load,39.10,0.00
04/12/2018 14:15,58.82,Weekday,Tuesday,Medium_Load,31.46,0.00
31/08/2018 15:15,48.17,Weekday,Friday,Maximum_Load,24.41,0.00
02/02/2018 06:15,4.28,Weekday,Friday,Light_Load,4.46,0.00
24/06/2018 02:00,2.59,Weekend,Sunday,Light_Load,3.46,0.00
22/06/2018 13:15,40.07,Weekday,Friday,Maximum_Load,15.01,6.26
20/03/2018 22:45,3.92,Weekday,Tuesday,Medium_Load,5.15,0.00
02/05/2018 16:45,111.53,Weekday,Wednesday,Maximum_Load,44.28,0.00
30/01/2018 16:15,72.04,Weekday,Tuesday,Medium_Load,26.32,0.00
09/10/2018 11:00,67.10,Weekday,Tuesday,Maximum_Load,44.21,0.00
24/09/2018 23:00,3.20,Weekday,Monday,Light_Load,6.34,0.00
11/07/2018 11:45,60.98,Weekday,Wednesday,Maximum_Load,45.07,0.00
10/10/2018 18:45,82.62,Weekday,Wednesday,Medium_Load,27.54,0.00
26/11/2018 16:45,51.52,Weekday,Monday,Medium_Load,16.63,0.00
23/08/2018 02:45,3.20,Weekday,Thursday,Light_Load,5.47,0.00
28/08/2018 02:45,2.59,Weekday,Tuesday,Light_Load,4.18,0.00
27/03/2018 17:45,30.46,Weekday,Tuesday,Medium_Load,0.00,8.96
30/04/2018 06:45,3.20,Weekday,Monday,Light_Load,4.14,0.00
03/08/2018 03:15,2.84,Weekday,Friday,Light_Load,5.87,0.00
15/11/2018 22:15,3.89,Weekday,Thursday,Maximum_Load,7.24,0.14
07/04/2018 09:30,89.21,Weekend,Saturday,Medium_Load,15.88,0.07
17/11/2018 22:00,4.03,Weekend,Saturday,Medium_Load,0.00,16.88
14/02/2018 05:45,5.15,Weekday,Wednesday,Light_Load,5.18,0.00
18/04/2018 17:45,40.68,Weekday,Wednesday,Medium_Load,7.27,0.40
19/11/2018 13:00,5.11,Weekday,Monday,Medium_Load,0.00,21.20
02/10/2018 04:30,2.59,Weekday,Tuesday,Light_Load,4.57,0.00
01/10/2018 13:45,38.20,Weekday,Monday,Maximum_Load,18.36,0.00
05/09/2018 20:45,46.26,Weekday,Wednesday,Medium_Load,22.14,0.00
16/08/2018 17:15,55.22,Weekday,Thursday,Medium_Load,41.72,0.00
06/12/2018 10:45,71.06,Weekday,Thursday,Maximum_Load,38.30,0.00
13/02/2018 18:15,65.34,Weekday,Tuesday,Maximum_Load,18.36,0.00
25/04/2018 11:30,80.96,Weekday,Wednesday,Maximum_Load,49.14,0.00
25/11/2018 13:30,3.64,Weekend,Sunday,Light_Load,0.00,19.58
25/10/2018 05:30,3.06,Weekday,Thursday,Light_Load,5.72,0.00
30/01/2018 23:15,95.22,Weekday,Tuesday,Light_Load,46.30,0.00
06/09/2018 10:15,50.94,Weekday,Thursday,Maximum_Load,28.58,0.00
31/05/2018 20:15,3.89,Weekday,Thursday,Medium_Load,0.00,25.99
01/02/2018 09:30,93.85,Weekday,Thursday,Medium_Load,34.45,0.00
28/03/2018 15:45,62.78,Weekday,Wednesday,Maximum_Load,28.94,0.00
21/01/2018 18:15,4.75,Weekend,Sunday,Light_Load,0.00,10.91
16/04/2018 09:00,62.06,Weekday,Monday,Light_Load,31.79,0.00
19/08/2018 05:00,2.70,Weekend,Sunday,Light_Load,4.90,0.00
11/12/2018 14:30,72.00,Weekday,Tuesday,Medium_Load,34.88,0.00
13/12/2018 12:30,10.91,Weekday,Thursday,Medium_Load,0.00,17.93
04/08/2018 18:15,2.66,Weekend,Saturday,Light_Load,0.00,7.85
09/02/2018 03:30,5.90,Weekday,Friday,Light_Load,5.98,0.00
07/01/2018 12:00,3.64,Weekend,Sunday,Light_Load,0.00,5.69
09/10/2018 01:15,3.24,Weekday,Tuesday,Light_Load,5.98,0.00
31/05/2018 21:45,3.71,Weekday,Thursday,Medium_Load,0.00,23.54
24/01/2018 20:45,37.01,Weekday,Wednesday,Medium_Load,0.68,4.54
27/09/2018 06:15,2.45,Weekday,Thursday,Light_Load,4.93,0.00
28/08/2018 14:45,41.69,Weekday,Tuesday,Maximum_Load,17.53,0.00
30/10/2018 03:00,3.20,Weekday,Tuesday,Light_Load,4.79,0.00
06/01/2018 17:45,3.38,Weekend,Saturday,Light_Load,0.00,17.82
26/08/2018 05:45,2.77,Weekend,Sunday,Light_Load,5.54,0.00
08/07/2018 08:45,112.36,Weekend,Sunday,Light_Load,66.74,0.00
25/03/2018 11:30,29.92,Weekend,Sunday,Maximum_Load,10.98,0.00
27/04/2018 17:45,30.74,Weekday,Friday,Medium_Load,0.00,9.61
24/07/2018 06:15,2.95,Weekday,Tuesday,Light_Load,5.29,0.00
07/04/2018 18:00,4.14,Weekend,Saturday,Medium_Load,0.00,25.74
20/02/2018 23:15,98.35,Weekday,Tuesday,Light_Load,48.06,0.00
